timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-20T10:45:02,self_healing_compiler,836ba23f-c2cc-478f-a332-3060540cb8ea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2895472920499742,2.610475603795939e-06,9.01571410084328e-06,42.5,0.0,3.0,3.417786060405585e-06,0.0,2.412069099955261e-07,3.6589929704011113e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T10:45:03,self_healing_compiler,f2a05596-850f-4762-95a5-ec8d703b73cb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.301987666869536,2.7226133854862293e-06,9.015644293389129e-06,42.5,0.0,3.0,3.564652577754007e-06,0.0,2.515191666316241e-07,3.816171744385631e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T10:45:03,self_healing_compiler,33b4464d-77f9-4d61-ba8f-91b7bdf56123,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.3030947500374168,2.7326215587011586e-06,9.015733721431396e-06,42.5,0.0,3.0,3.5777488729864773e-06,0.0,2.5245090345075976e-07,3.830199776437237e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T10:45:04,self_healing_compiler,75ec243b-0aea-4488-bb2a-be4e8f161665,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2847476659808308,2.5672358946798898e-06,9.015827700771096e-06,42.5,0.0,3.0,3.361169557481642e-06,0.0,2.372161460031445e-07,3.5983857034847867e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T10:45:05,self_healing_compiler,0e7e72ef-9a15-4bf1-855b-7d5eb08dbdc5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4172801249660551,3.762251043942977e-06,9.016128060853673e-06,42.5,0.0,3.0,4.925769679054308e-06,0.0,3.476180908425401e-07,5.273387769896848e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T10:45:05,self_healing_compiler,ca1554c8-885d-4ab4-ab67-50d78caee54d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2966967502143234,2.6748830307254707e-06,9.015545430791636e-06,42.5,0.0,3.0,3.5021441231947396e-06,0.0,2.47126006676505e-07,3.7492701298712447e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T10:45:06,self_healing_compiler,b55585a2-93c2-4bdb-89b6-96c9e5ef6729,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.3013656658586114,2.7169831644101184e-06,9.015569695603003e-06,42.5,0.0,3.0,3.5572711439777376e-06,0.0,2.510089582453172e-07,3.8082801022230543e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T10:45:06,self_healing_compiler,f07f4967-aeb4-48f4-b06d-a7e0dd3f4d73,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.0069457499776036,6.317989926575936e-05,9.0167530219513e-06,42.5,0.0,3.0,8.271837817705496e-05,0.0,5.8382078136006985e-06,8.855658599065565e-05,0.0,India,IND,maharashtra,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,72.8338,18.9808,8.0,machine,8.633333333333333,0,75.76666666666667,3.2827479044596353,N,1.0,0.0
2026-04-20T12:27:45,self_healing_compiler,a40becb4-fd4e-4ecc-9619-c59dca13edfa,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.3406707919202745,3.0712530326552338e-06,9.015310691425474e-06,42.5,0.0,3.0,4.021047481445648e-06,0.0,2.837976741526897e-07,4.3048451555983376e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T12:27:46,self_healing_compiler,b1be7790-f209-4373-9ddc-2c33d31bb1af,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2949805420357734,2.659301114564969e-06,9.015174683089656e-06,42.5,0.0,3.0,3.481753472846726e-06,0.0,2.4567614581125476e-07,3.727429618657981e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T12:27:46,self_healing_compiler,72919966-64ca-4150-b500-c53baba891d4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2936441248748451,2.6473041585941382e-06,9.015348628965258e-06,42.5,0.0,3.0,3.466001424142936e-06,0.0,2.446125699983289e-07,3.710613994141265e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T12:27:47,self_healing_compiler,c16b4179-c9ea-455e-a336-f62334896b9d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2913128749933094,2.6263052973830963e-06,9.015410999062142e-06,42.5,0.0,3.0,3.4385495657463456e-06,0.0,2.426312149812778e-07,3.681180780727623e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T12:27:48,self_healing_compiler,9f188717-f018-46b2-b8e0-68138829a04b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.3019270841032266,2.7220533239921305e-06,9.015598359044464e-06,42.5,0.0,3.0,3.5639191599329933e-06,0.0,2.514675700028117e-07,3.815386729935805e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T12:27:48,self_healing_compiler,376c563b-2033-414f-b52b-5f6742770d03,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2876087080221623,2.5930095624001855e-06,9.015754704479864e-06,42.5,0.0,3.0,3.394908852513052e-06,0.0,2.396027082189297e-07,3.6345115607319814e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T12:27:49,self_healing_compiler,dd443bbe-f73a-41a4-becf-7524fa88c18c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4256410000380128,3.8375618060461e-06,9.015959002312694e-06,42.5,0.0,3.0,5.024382463630496e-06,0.0,3.545652083509292e-07,5.378947671981425e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T12:27:49,self_healing_compiler,bee7bbea-5dbb-4ff9-8da0-4acdeb3a5e55,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.3221662079449743,2.904555815168161e-06,9.015706003729158e-06,42.5,0.0,3.0,3.8028640879525088e-06,0.0,2.68328645809864e-07,4.071192733762373e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T12:27:50,self_healing_compiler,cd5e603a-2c86-4efe-a6f1-a48958bcdb82,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2992259168531745,2.697509782207248e-06,9.014960370330734e-06,42.5,0.0,3.0,3.5317244281436116e-06,0.0,2.4926065991166977e-07,3.780985088055281e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T12:27:50,self_healing_compiler,68dea807-e5f3-428f-a441-8eaa473e3371,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.079837416997179,5.482058684533606e-05,9.016785003506204e-06,42.5,0.0,3.0,7.177398081370887e-05,0.0,5.0657113897614176e-06,7.683969220347031e-05,0.0,India,IND,tamil nadu,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,80.2785,13.0878,8.0,machine,2.4,0,79.2,3.0678812662760415,N,1.0,0.0
2026-04-20T12:29:58,self_healing_compiler,6ed8a2b7-58d8-484a-982c-17fa6499516c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.3261163749266416,2.940006331663193e-06,9.015206097285162e-06,42.5,0.0,3.0,3.849213192168261e-06,0.0,2.7166902747315664e-07,4.120882219641418e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T12:29:59,self_healing_compiler,672fd854-f88b-4bd5-b652-a0aba303c718,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2926853750832379,2.6386679891261686e-06,9.015373550440462e-06,42.5,0.0,3.0,3.4547354657358183e-06,0.0,2.4377357583337773e-07,3.698509041569196e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T12:30:00,self_healing_compiler,da3b1ce9-4800-44bc-857f-94501c5a4546,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2980810839217156,2.6873379324207175e-06,9.015459475202685e-06,42.5,0.0,3.0,3.518451039983322e-06,0.0,2.482765975097815e-07,3.766727637493104e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T12:30:00,self_healing_compiler,5de08bcd-ca36-4f6c-bbba-aebb377e5938,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2920544578228146,2.63312792962379e-06,9.015879946681973e-06,42.5,0.0,3.0,3.44743078927018e-06,0.0,2.433129857915143e-07,3.6907437750616942e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T12:30:01,self_healing_compiler,2f7548d2-ca12-4fc7-8061-3bc450aa8d67,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2808417498599738,2.531904498153386e-06,9.015413482560126e-06,42.5,0.0,3.0,3.314964086328271e-06,0.0,2.3389909668670345e-07,3.5488631830149743e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T12:30:01,self_healing_compiler,18397933-d0d1-449d-b58c-8af5c52c7a9d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2944202499929815,2.654451578948464e-06,9.015859401694486e-06,42.5,0.0,3.0,3.4753558410253996e-06,0.0,2.452763891778887e-07,3.720632230203288e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T12:30:02,self_healing_compiler,41c785b5-670a-420b-8e84-f1f70cbcc7c5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.414430791977793,3.7365011560862505e-06,9.015983436593844e-06,42.5,0.0,3.0,4.892036285471275e-06,0.0,3.452589584048838e-07,5.237295243876159e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T12:30:03,self_healing_compiler,c9a00be0-b2ef-4cff-ae46-559d64f0d674,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.3173509580083191,2.8611361718810685e-06,9.015684684985463e-06,42.5,0.0,3.0,3.7459918024574617e-06,0.0,2.643414582901945e-07,4.010333260747656e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T12:30:03,self_healing_compiler,7a36d78e-5bfc-4346-a52f-8978b9dcab9e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2901616250164807,2.6159585764404437e-06,9.015522215564727e-06,42.5,0.0,3.0,3.4249594014707125e-06,0.0,2.41718819209685e-07,3.6666782206803976e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T12:30:03,self_healing_compiler,13bb876e-bec5-42aa-8b02-1990af12b56f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.080504459096119,5.482650615018168e-05,9.01676933534093e-06,42.5,0.0,3.0,7.178161605649317e-05,0.0,5.0663729856023565e-06,7.684798904209553e-05,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,2.8000000000000003,0,79.2,3.0717442830403647,N,1.0,0.0
2026-04-20T18:17:09,self_healing_compiler,1ccdc3cb-7508-4299-acb1-6dbfb825c426,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.3108672499656677,2.8025192011269e-06,9.015163872799115e-06,42.5,0.0,3.0,3.6692645598021856e-06,0.0,2.589077783826118e-07,3.928172338184797e-06,0.0,India,IND,karnataka,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,76.6029,13.8006,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T18:17:10,self_healing_compiler,b597bd56-dbb9-4337-9bcf-95c25879b85e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2975649579893797,2.682603259488103e-06,9.015185382090071e-06,42.5,0.0,3.0,3.5122506572709733e-06,0.0,2.478405899213007e-07,3.760091247192274e-06,0.0,India,IND,karnataka,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,76.6029,13.8006,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T18:17:10,self_healing_compiler,3b324d07-5c9f-431c-8ea5-ece828537e03,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2855655420571565,2.5744908101447795e-06,9.015411283863828e-06,42.5,0.0,3.0,3.370733048359398e-06,0.0,2.3782156252612673e-07,3.6085546108855246e-06,0.0,India,IND,karnataka,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,76.6029,13.8006,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T18:17:11,self_healing_compiler,fdfa5cd9-ebdc-4362-9e29-cc871fbb6a33,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2865185418631881,2.5830857661535854e-06,9.01542269954383e-06,42.5,0.0,3.0,3.381983740513938e-06,0.0,2.3861805578538524e-07,3.620601796299323e-06,0.0,India,IND,karnataka,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,76.6029,13.8006,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T18:17:11,self_healing_compiler,ac0259bf-5e18-4741-8fd5-5acb6f6a0325,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2779209581203758,2.5056734794319356e-06,9.015777350431606e-06,42.5,0.0,3.0,3.280577457108949e-06,0.0,2.315188191520671e-07,3.512096276261016e-06,0.0,India,IND,karnataka,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,76.6029,13.8006,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T18:17:11,self_healing_compiler,1606a0ae-8bb9-40dc-af93-85746a121fa4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2712148749269545,2.445146238920684e-06,9.015531465887435e-06,42.5,0.0,3.0,3.2013661087451813e-06,0.0,2.258917008293793e-07,3.4272578095745606e-06,0.0,India,IND,karnataka,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,76.6029,13.8006,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T18:17:12,self_healing_compiler,7be45e3c-bf56-4196-97fb-5b8d3132ed2b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4022877919487655,3.6271053820066024e-06,9.016195506297e-06,42.5,0.0,3.0,4.74879062417636e-06,0.0,3.3516920152275513e-07,5.083959825699115e-06,0.0,India,IND,karnataka,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,76.6029,13.8006,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T18:17:12,self_healing_compiler,334ec495-703a-42a2-a755-3313c9f68e5b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2994460000190884,2.699646437671918e-06,9.015470026314684e-06,42.5,0.0,3.0,3.534584808221553e-06,0.0,2.493951392049591e-07,3.783979947426512e-06,0.0,India,IND,karnataka,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,76.6029,13.8006,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T18:17:13,self_healing_compiler,004fb7fa-ac77-481e-8a4e-ed59b350e92b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2936871252022683,2.647739922303679e-06,9.015512411312296e-06,42.5,0.0,3.0,3.466591208901567e-06,0.0,2.446335767551015e-07,3.711224785656669e-06,0.0,India,IND,karnataka,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,76.6029,13.8006,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T18:17:13,self_healing_compiler,b34eb7ca-d0d5-4310-9476-c5b56c46b99d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.94438329199329,3.5565949249660825e-05,9.016859320405348e-06,42.5,0.0,3.0,4.6564665576766454e-05,0.0,3.2866175001254303e-06,4.985128307689189e-05,0.0,India,IND,karnataka,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,76.6029,13.8006,8.0,machine,5.3,0,80.7,2.928441365559896,N,1.0,0.0
2026-04-20T18:19:06,self_healing_compiler,c50fb229-674e-43ae-ad87-f8b94823f5d2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.3345609579700976,3.0161505969637536e-06,9.015249762745272e-06,42.5,0.0,3.0,3.948928324421609e-06,0.0,2.786820833959306e-07,4.22761040781754e-06,0.0,India,IND,karnataka,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,76.6029,13.8006,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T18:19:06,self_healing_compiler,410efa56-278d-40f1-914f-776a15fbc50e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2916099999565631,2.6290253793433935e-06,9.015552895082476e-06,42.5,0.0,3.0,3.442112883365351e-06,0.0,2.4288052091530216e-07,3.684993404280653e-06,0.0,India,IND,karnataka,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,76.6029,13.8006,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T18:19:07,self_healing_compiler,0249d1d8-4cf8-4ac6-aa37-4f141fea61d6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2808527499437332,2.5320637226291437e-06,9.015627310526332e-06,42.5,0.0,3.0,3.315163306251634e-06,0.0,2.3392305495993546e-07,3.5490863612115698e-06,0.0,India,IND,karnataka,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,76.6029,13.8006,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T18:19:07,self_healing_compiler,3df8f5bf-ed58-4b63-b3c8-7b8d9f661836,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2911225000862032,2.6246307317413415e-06,9.015554383340937e-06,42.5,0.0,3.0,3.436363578010868e-06,0.0,2.424700350578254e-07,3.678833613068693e-06,0.0,India,IND,karnataka,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,76.6029,13.8006,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T18:19:07,self_healing_compiler,61bc7179-8b31-4118-8521-87ca5c2dae67,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2777102910913527,2.5037777807177515e-06,9.015790415538237e-06,42.5,0.0,3.0,3.278086482411406e-06,0.0,2.3135267333903658e-07,3.5094391557504425e-06,0.0,India,IND,karnataka,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,76.6029,13.8006,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T18:19:08,self_healing_compiler,e758da13-7a7a-45b9-9373-a7ee7f4d4f5c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2750730838160962,2.479955499546371e-06,9.015624012142091e-06,42.5,0.0,3.0,3.2469198285576167e-06,0.0,2.291286457329989e-07,3.476048474290615e-06,0.0,India,IND,karnataka,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,76.6029,13.8006,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T18:19:08,self_healing_compiler,61b7f65f-af6d-42b9-99a7-0b92d63570c9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.3801285000517964,3.4272534919972938e-06,9.016039290740618e-06,42.5,0.0,3.0,4.487141147546936e-06,0.0,3.1669475759069125e-07,4.803835905137627e-06,0.0,India,IND,karnataka,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,76.6029,13.8006,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T18:19:09,self_healing_compiler,577b7448-bd28-4c71-8602-40e5975c6867,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2978485831990838,2.6853132120963407e-06,9.015699128914308e-06,42.5,0.0,3.0,3.515781512800863e-06,0.0,2.481081600611409e-07,3.763889672862004e-06,0.0,India,IND,karnataka,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,76.6029,13.8006,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T18:19:09,self_healing_compiler,afbc7133-5996-4de9-a249-493867d88217,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2846789169125259,2.566436121621273e-06,9.01519560863676e-06,42.5,0.0,3.0,3.3601154246652087e-06,0.0,2.3714927083346994e-07,3.5972646954986786e-06,0.0,India,IND,karnataka,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,76.6029,13.8006,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T18:19:09,self_healing_compiler,9b01007f-6886-4d93-a4e8-63c6f1f1d34e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.036158874863759,5.442547229412918e-05,9.01657385473599e-06,42.5,0.0,3.0,7.125703619482617e-05,0.0,5.0288406949645525e-06,7.628587688979073e-05,0.0,India,IND,karnataka,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,76.6029,13.8006,8.0,machine,12.066666666666668,0,78.5,3.111414591471354,N,1.0,0.0
2026-04-20T18:42:39,self_healing_compiler,7b5965db-3aff-4ee9-9393-1f802920c335,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.3267294170800596,2.9453812688521296e-06,9.014741602316183e-06,42.5,0.0,3.0,3.856308332857831e-06,0.0,2.7210770834547776e-07,4.1284160412033084e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T18:42:39,self_healing_compiler,b4282150-d9ff-419f-9bea-52b6950b5867,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2926271671894938,2.638190017252932e-06,9.01553346051614e-06,42.5,0.0,3.0,3.4540630469564354e-06,0.0,2.437760417039196e-07,3.697839088660355e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T18:42:40,self_healing_compiler,4c7b86d1-fe07-4c73-a39a-1b58e1671850,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.301168082980439,2.7151276239354327e-06,9.015323260904048e-06,42.5,0.0,3.0,3.5548534714810863e-06,0.0,2.508257983330017e-07,3.805679269814088e-06,0.0,India,IND,telangana,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M2,0.0,,79.5782,17.9958,8.0,machine,0.0,0,0.0,0.0,N,1.0,0.0
